year,ECODISTRIC,Province_ID,Texture,deltaSOCAdj
2016,593,AB,medium,0.086796593
2017,593,AB,medium,0.265708534
2018,593,AB,medium,0.289538934
2019,593,AB,medium,0.235442334
2020,593,AB,medium,0.052505184
2021,593,AB,medium,0.005982954
2022,593,AB,medium,-0.030126766
1990,594,AB,fine,-0.120501886
1991,594,AB,fine,-0.031071816
1992,594,AB,fine,0.010836784
1993,594,AB,fine,-0.148321518
1994,594,AB,fine,0.044566484
1995,594,AB,fine,-0.006785016
1996,594,AB,fine,0.173176284
1997,594,AB,fine,-0.085674406
1998,594,AB,fine,-0.103156696
1999,594,AB,fine,-0.085668026
2000,594,AB,fine,-0.011338016
2001,594,AB,fine,0.107726684
2002,594,AB,fine,-0.139272667
2003,594,AB,fine,-0.362328416
2004,594,AB,fine,-0.020247916
2005,594,AB,fine,0.039229484
2006,594,AB,fine,0.113155184
2007,594,AB,fine,-0.116801316
2008,594,AB,fine,-0.015907716
2009,594,AB,fine,-0.220374846
2010,594,AB,fine,-0.171387556
2011,594,AB,fine,-0.141032292
2012,594,AB,fine,0.399908984
2013,594,AB,fine,-0.076651686
2014,594,AB,fine,0.365963284
2015,594,AB,fine,-0.099854576
2016,594,AB,fine,-0.134522006
2017,594,AB,fine,0.249152584
2018,594,AB,fine,0.151088284
2019,594,AB,fine,0.173980484
2020,594,AB,fine,-0.042644716
2021,594,AB,fine,-0.111709426
2022,594,AB,fine,-0.245922096
1990,595,AB,fine,-0.04976952
1991,595,AB,fine,0.042184548
1992,595,AB,fine,0.054739458
1993,595,AB,fine,-0.097633092
1994,595,AB,fine,0.111022958
1995,595,AB,fine,0.151908558
1996,595,AB,fine,0.169194258
1997,595,AB,fine,-0.057142482
1998,595,AB,fine,0.006790188
1999,595,AB,fine,0.074178958
2000,595,AB,fine,0.119725258
2001,595,AB,fine,0.137279958
2002,595,AB,fine,-0.134098592
2003,595,AB,fine,-0.228405642
2004,595,AB,fine,0.176258358
2005,595,AB,fine,0.061139458
2006,595,AB,fine,0.223328858
2007,595,AB,fine,0.078568858
2008,595,AB,fine,0.005682898
2009,595,AB,fine,0.039068098
2010,595,AB,fine,-0.106573812
2011,595,AB,fine,-0.109207272
2012,595,AB,fine,0.351257958
2013,595,AB,fine,0.132891258
2014,595,AB,fine,0.467339058
2015,595,AB,fine,-0.052126211
2016,595,AB,fine,-0.002491462
2017,595,AB,fine,0.251440658
2018,595,AB,fine,0.339419758
2019,595,AB,fine,0.192094158
2020,595,AB,fine,-0.098152362
2021,595,AB,fine,-0.153334042
2022,595,AB,fine,-0.266195742
1990,595,AB,medium,-0.085121712
1991,595,AB,medium,-0.025936092
1992,595,AB,medium,-0.017806692
1993,595,AB,medium,-0.129942702
1994,595,AB,medium,0.015627208
1995,595,AB,medium,0.049124108
1996,595,AB,medium,0.063844608
1997,595,AB,medium,-0.100027762
1998,595,AB,medium,-0.060900092
1999,595,AB,medium,-0.012823892
2000,595,AB,medium,0.021900808
2001,595,AB,medium,0.036564008
2002,595,AB,medium,-0.159878552
2003,595,AB,medium,-0.237059552
2004,595,AB,medium,0.051196608
2005,595,AB,medium,-0.021836192
2006,595,AB,medium,0.096466708
2007,595,AB,medium,-0.003520292
2008,595,AB,medium,-0.059528392
2009,595,AB,medium,-0.038721492
2010,595,AB,medium,-0.145078862
2011,595,AB,medium,-0.151999482
2012,595,AB,medium,0.181293308
2013,595,AB,medium,0.037005408
2014,595,AB,medium,0.279128908
2015,595,AB,medium,-0.088528552
2016,595,AB,medium,-0.065278192
2017,595,AB,medium,0.116822908
2018,595,AB,medium,0.187977208
2019,595,AB,medium,0.086211608
2020,595,AB,medium,-0.127968532
2021,595,AB,medium,-0.178730258
2022,595,AB,medium,-0.266774652
1990,596,AB,coarse,-0.029988782
1991,596,AB,coarse,-0.019670832
1992,596,AB,coarse,0.009521108
1993,596,AB,coarse,-0.054028302
1994,596,AB,coarse,0.023045808
1995,596,AB,coarse,0.044267408
1996,596,AB,coarse,0.052703008
1997,596,AB,coarse,-0.031774912
1998,596,AB,coarse,-0.014362682
1999,596,AB,coarse,0.007284908
2000,596,AB,coarse,0.034703908
2001,596,AB,coarse,0.042155608
2002,596,AB,coarse,-0.067218612
2003,596,AB,coarse,-0.124800842
2004,596,AB,coarse,0.041316708
2005,596,AB,coarse,0.008094108
2006,596,AB,coarse,0.059497608
2007,596,AB,coarse,0.004589058
2008,596,AB,coarse,0.001106868
2009,596,AB,coarse,-0.032049922
2010,596,AB,coarse,-0.046237642
2011,596,AB,coarse,-0.064870722
2012,596,AB,coarse,0.149792408
2013,596,AB,coarse,0.040353108
2014,596,AB,coarse,0.190927008
2015,596,AB,coarse,-0.015920412
2016,596,AB,coarse,-0.001169212
2017,596,AB,coarse,0.089269708
2018,596,AB,coarse,0.135466108
2019,596,AB,coarse,0.081230608
2020,596,AB,coarse,-0.048333562
2021,596,AB,coarse,-0.077220392
2022,596,AB,coarse,-0.101614557
1990,596,AB,fine,-0.041427775
1991,596,AB,fine,-0.023532975
1992,596,AB,fine,0.024374015
1993,596,AB,fine,-0.080307355
1994,596,AB,fine,0.047098715
1995,596,AB,fine,0.080611615
1996,596,AB,fine,0.093142715
1997,596,AB,fine,-0.046469045
1998,596,AB,fine,-0.017018865
1999,596,AB,fine,0.018275715
2000,596,AB,fine,0.062450615
2001,596,AB,fine,0.073492215
2002,596,AB,fine,-0.106820245
2003,596,AB,fine,-0.199446785
2004,596,AB,fine,0.074861415
2005,596,AB,fine,0.017926815
2006,596,AB,fine,0.101550915
2007,596,AB,fine,0.009853315
2008,596,AB,fine,0.004059975
2009,596,AB,fine,-0.050554385
2010,596,AB,fine,-0.073330055
2011,596,AB,fine,-0.103423109
2012,596,AB,fine,0.248836315
2013,596,AB,fine,0.064177115
2014,596,AB,fine,0.309803815
2015,596,AB,fine,-0.033229855
2016,596,AB,fine,-0.007173435
2017,596,AB,fine,0.140661015
2018,596,AB,fine,0.214420015
2019,596,AB,fine,0.123647915
2020,596,AB,fine,-0.08827241
2021,596,AB,fine,-0.132930295
2022,596,AB,fine,-0.170811315
1990,596,AB,medium,-0.072298954
1991,596,AB,medium,-0.053799274
1992,596,AB,medium,-0.003646874
1993,596,AB,medium,-0.116459084
1994,596,AB,medium,0.019284826
1995,596,AB,medium,0.053784826
1996,596,AB,medium,0.066178626
1997,596,AB,medium,-0.083480414
1998,596,AB,medium,-0.051709874
1999,596,AB,medium,-0.014363274
2000,596,AB,medium,0.032238126
2001,596,AB,medium,0.043387026
2002,596,AB,medium,-0.149421239
2003,596,AB,medium,-0.247388874
2004,596,AB,medium,0.045993426
2005,596,AB,medium,-0.016291874
2006,596,AB,medium,0.072669226
2007,596,AB,medium,-0.025870074
2008,596,AB,medium,-0.031833374
2009,596,AB,medium,-0.090089514
2010,596,AB,medium,-0.114114744
2011,596,AB,medium,-0.146048644
2012,596,AB,medium,0.229917926
2013,596,AB,medium,0.030636126
2014,596,AB,medium,0.292913526
2015,596,AB,medium,-0.074580084
2016,596,AB,medium,-0.045265674
2017,596,AB,medium,0.112626726
2018,596,AB,medium,0.190417726
2019,596,AB,medium,0.092788726
2020,596,AB,medium,-0.133004614
2021,596,AB,medium,-0.179293324
2022,596,AB,medium,-0.218991224
1990,597,AB,coarse,-0.011115457
1991,597,AB,coarse,-0.004378147
1992,597,AB,coarse,0.027983533
1993,597,AB,coarse,-0.041479348
1994,597,AB,coarse,0.053397893
1995,597,AB,coarse,0.069718993
1996,597,AB,coarse,0.078110593
1997,597,AB,coarse,0.003331193
1998,597,AB,coarse,0.002630993
1999,597,AB,coarse,-0.009160947
2000,597,AB,coarse,0.012046403
2001,597,AB,coarse,0.042707343
2002,597,AB,coarse,-0.043688078
2003,597,AB,coarse,-0.146038307
2004,597,AB,coarse,0.012353743
2005,597,AB,coarse,0.011349003
2006,597,AB,coarse,0.063983923
2007,597,AB,coarse,-0.007652287
2008,597,AB,coarse,0.027170413
2009,597,AB,coarse,-0.047816047
2010,597,AB,coarse,-0.047580107
2011,597,AB,coarse,-0.032196168
2012,597,AB,coarse,0.207825493
2013,597,AB,coarse,0.053364033
2014,597,AB,coarse,0.188230893
2015,597,AB,coarse,0.020722413
2016,597,AB,coarse,0.025887903
2017,597,AB,coarse,0.157299193
2018,597,AB,coarse,0.162501893
2019,597,AB,coarse,0.136624393
2020,597,AB,coarse,-0.004586847
2021,597,AB,coarse,-0.030503819
2022,597,AB,coarse,-0.03402987
1990,597,AB,fine,-0.094964889
1991,597,AB,fine,-0.076308079
1992,597,AB,fine,-0.004539239
1993,597,AB,fine,-0.167131159
1994,597,AB,fine,0.052398261
1995,597,AB,fine,0.078788461
1996,597,AB,fine,0.091049961
1997,597,AB,fine,-0.082935019
1998,597,AB,fine,-0.078256029
1999,597,AB,fine,-0.103159979
2000,597,AB,fine,-0.053805119
2001,597,AB,fine,0.013040161
2002,597,AB,fine,-0.187579589
2003,597,AB,fine,-0.411683339
2004,597,AB,fine,-0.037961839
2005,597,AB,fine,-0.053688389
2006,597,AB,fine,0.061018761
2007,597,AB,fine,-0.110212869
2008,597,AB,fine,-0.026613139
2009,597,AB,fine,-0.199679999
2010,597,AB,fine,-0.191293069
2011,597,AB,fine,-0.154211029
2012,597,AB,fine,0.387344261
2013,597,AB,fine,0.007336461
2014,597,AB,fine,0.318441761
2015,597,AB,fine,-0.075853519
2016,597,AB,fine,-0.050922949
2017,597,AB,fine,0.247791861
2018,597,AB,fine,0.243686261
2019,597,AB,fine,0.178025761
2020,597,AB,fine,-0.140929816
2021,597,AB,fine,-0.183476879
2022,597,AB,fine,-0.183413839
1990,597,AB,medium,0.004820963
1991,597,AB,medium,0.015735592
1992,597,AB,medium,0.064550983
1993,597,AB,medium,-0.038742797
1994,597,AB,medium,0.103388963
1995,597,AB,medium,0.127418523
1996,597,AB,medium,0.139470723
1997,597,AB,medium,0.027445586
1998,597,AB,medium,0.026765559
1999,597,AB,medium,0.009595113
2000,597,AB,medium,0.041520653
2001,597,AB,medium,0.087218593
2002,597,AB,medium,-0.041962887
2003,597,AB,medium,-0.194226977
2004,597,AB,medium,0.043507783
2005,597,AB,medium,0.041647543
2006,597,AB,medium,0.119854563
2007,597,AB,medium,0.011960293
2008,597,AB,medium,0.063814443
2009,597,AB,medium,-0.048466137
2010,597,AB,medium,-0.047550347
2011,597,AB,medium,-0.024314907
2012,597,AB,medium,0.333406223
2013,597,AB,medium,0.100366003
2014,597,AB,medium,0.300486323
2015,597,AB,medium,0.048898023
2016,597,AB,medium,0.056645403
2017,597,AB,medium,0.251891123
2018,597,AB,medium,0.258012323
2019,597,AB,medium,0.218106423
2020,597,AB,medium,0.007231273
2021,597,AB,medium,-0.030500567
2022,597,AB,medium,-0.034995037
1990,598,AB,fine,-0.011251875
1991,598,AB,fine,-0.092193883
1992,598,AB,fine,-0.000179845
1993,598,AB,fine,-0.141987585
1994,598,AB,fine,0.112363605
1995,598,AB,fine,0.116643305
1996,598,AB,fine,0.130142605
1997,598,AB,fine,-0.087469227
1998,598,AB,fine,-0.074363465
1999,598,AB,fine,-0.038686555
2000,598,AB,fine,-0.033692915
2001,598,AB,fine,0.026608305
2002,598,AB,fine,-0.159179855
2003,598,AB,fine,-0.315680295
2004,598,AB,fine,-0.006839085
2005,598,AB,fine,0.034691705
2006,598,AB,fine,0.184247705
2007,598,AB,fine,-0.122668035
2008,598,AB,fine,-0.005687965
2009,598,AB,fine,-0.184829595
2010,598,AB,fine,-0.081730845
2011,598,AB,fine,-0.138068275
2012,598,AB,fine,0.355211605
2013,598,AB,fine,0.028108705
2014,598,AB,fine,0.281226905
2015,598,AB,fine,0.018522305
2016,598,AB,fine,-0.087899024
2017,598,AB,fine,0.188355405
2018,598,AB,fine,0.197106805
2019,598,AB,fine,0.159260805
2020,598,AB,fine,-0.085210263
2021,598,AB,fine,-0.125849425
2022,598,AB,fine,-0.113970185
1990,598,AB,medium,-0.000766555
1991,598,AB,medium,-0.058207865
1992,598,AB,medium,0.002423895
1993,598,AB,medium,-0.093396175
1994,598,AB,medium,0.078136525
1995,598,AB,medium,0.086378725
1996,598,AB,medium,0.097835825
1997,598,AB,medium,-0.049993465
1998,598,AB,medium,-0.045666575
1999,598,AB,medium,-0.022461735
2000,598,AB,medium,-0.018556955
2001,598,AB,medium,0.023068175
2002,598,AB,medium,-0.102635015
2003,598,AB,medium,-0.213604775
2004,598,AB,medium,-0.006982305
2005,598,AB,medium,0.027217625
2006,598,AB,medium,0.133009525
2007,598,AB,medium,-0.072550312
2008,598,AB,medium,0.001989845
2009,598,AB,medium,-0.120000995
2010,598,AB,medium,-0.053332345
2011,598,AB,medium,-0.090989465
2012,598,AB,medium,0.246511525
2013,598,AB,medium,0.033993425
2014,598,AB,medium,0.204206225
2015,598,AB,medium,0.029251625
2016,598,AB,medium,-0.048062835
2017,598,AB,medium,0.137700925
2018,598,AB,medium,0.149364625
2019,598,AB,medium,0.125885925
2020,598,AB,medium,-0.041738295
2021,598,AB,medium,-0.075324299
2022,598,AB,medium,-0.070173251
1990,599,AB,fine,0.015583875
1991,599,AB,fine,0.008790155
1992,599,AB,fine,0.063572648
1993,599,AB,fine,-0.047668945
1994,599,AB,fine,0.154505645
1995,599,AB,fine,0.165607805
1996,599,AB,fine,0.230105555
1997,599,AB,fine,0.044340575
1998,599,AB,fine,0.037934985
1999,599,AB,fine,0.059252855
2000,599,AB,fine,0.113013735
2001,599,AB,fine,0.202922655
2002,599,AB,fine,-0.019954845
2003,599,AB,fine,-0.223521345
2004,599,AB,fine,0.087736095
2005,599,AB,fine,0.142823785
2006,599,AB,fine,0.247741955
2007,599,AB,fine,-0.026257505
2008,599,AB,fine,0.125443365
2009,599,AB,fine,-0.104302545
2010,599,AB,fine,-0.000281635
2011,599,AB,fine,-0.063759845
2012,599,AB,fine,0.520922755
2013,599,AB,fine,0.176100655
2014,599,AB,fine,0.430361055
2015,599,AB,fine,0.051266665
2016,599,AB,fine,0.072821436
2017,599,AB,fine,0.345839655
2018,599,AB,fine,0.339480655
2019,599,AB,fine,0.302689055
2020,599,AB,fine,-0.019844185
2021,599,AB,fine,-0.045068845
2022,599,AB,fine,-0.073126445
1990,599,AB,medium,0.041090424
1991,599,AB,medium,0.034789624
1992,599,AB,medium,0.071633924
1993,599,AB,medium,-0.001814046
1994,599,AB,medium,0.133027054
1995,599,AB,medium,0.145234944
1996,599,AB,medium,0.191127334
1997,599,AB,medium,0.068522054
1998,599,AB,medium,0.061093294
1999,599,AB,medium,0.074594244
2000,599,AB,medium,0.111338224
2001,599,AB,medium,0.173811294
2002,599,AB,medium,0.026299724
2003,599,AB,medium,-0.115350566
2004,599,AB,medium,0.088583987
2005,599,AB,medium,0.131225424
2006,599,AB,medium,0.205473834
2007,599,AB,medium,0.024296194
2008,599,AB,medium,0.121813684
2009,599,AB,medium,-0.031356266
2010,599,AB,medium,0.034133594
2011,599,AB,medium,-0.007899116
2012,599,AB,medium,0.386169834
2013,599,AB,medium,0.167259224
2014,599,AB,medium,0.336163834
2015,599,AB,medium,0.085424604
2016,599,AB,medium,0.093050092
2017,599,AB,medium,0.276166034
2018,599,AB,medium,0.278266234
2019,599,AB,medium,0.255830834
2020,599,AB,medium,0.037993944
2021,599,AB,medium,0.013335894
2022,599,AB,medium,-0.008849736
1990,600,AB,coarse,0.003960836
1991,600,AB,coarse,0.002009082
1992,600,AB,coarse,0.016137067
1993,600,AB,coarse,-0.009038723
1994,600,AB,coarse,0.038048207
1995,600,AB,coarse,0.048494617
1996,600,AB,coarse,0.075528467
1997,600,AB,coarse,0.032372617
1998,600,AB,coarse,0.014652357
1999,600,AB,coarse,0.008015691
2000,600,AB,coarse,0.002433543
2001,600,AB,coarse,0.002931492
2002,600,AB,coarse,-0.032542153
2003,600,AB,coarse,-0.050045013
2004,600,AB,coarse,0.030274487
2005,600,AB,coarse,0.009570829
2006,600,AB,coarse,0.037329647
2007,600,AB,coarse,0.00025917
2008,600,AB,coarse,0.030041867
2009,600,AB,coarse,-0.001863475
2010,600,AB,coarse,0.000384309
2011,600,AB,coarse,0.023267957
2012,600,AB,coarse,0.135812487
2013,600,AB,coarse,0.065031877
2014,600,AB,coarse,0.126823187
2015,600,AB,coarse,0.065903767
2016,600,AB,coarse,0.017250097
2017,600,AB,coarse,0.122545187
2018,600,AB,coarse,0.104143787
2019,600,AB,coarse,0.115545987
2020,600,AB,coarse,0.053666547
2021,600,AB,coarse,0.035243267
2022,600,AB,coarse,0.008162584
1990,600,AB,fine,-0.136943651
1991,600,AB,fine,-0.152615871
1992,600,AB,fine,-0.104037741
1993,600,AB,fine,-0.204979971
1994,600,AB,fine,-0.025871381
1995,600,AB,fine,0.010302919
1996,600,AB,fine,0.109524919
1997,600,AB,fine,-0.064129281
1998,600,AB,fine,-0.136184151
1999,600,AB,fine,-0.163908211
2000,600,AB,fine,-0.186467364
2001,600,AB,fine,-0.184225438
2002,600,AB,fine,-0.321106881
2003,600,AB,fine,-0.387846981
2004,600,AB,fine,-0.073378281
2005,600,AB,fine,-0.153616271
2006,600,AB,fine,-0.047535081
2007,600,AB,fine,-0.194036781
2008,600,AB,fine,-0.079899851
2009,600,AB,fine,-0.204617141
2010,600,AB,fine,-0.196158151
2011,600,AB,fine,-0.107110751
2012,600,AB,fine,0.326105819
2013,600,AB,fine,0.043364319
2014,600,AB,fine,0.273218919
2015,600,AB,fine,0.028756819
2016,600,AB,fine,-0.165004891
2017,600,AB,fine,0.236959019
2018,600,AB,fine,0.160531119
2019,600,AB,fine,0.197600019
2020,600,AB,fine,-0.046500281
2021,600,AB,fine,-0.119074441
2022,600,AB,fine,-0.223145131
1990,600,AB,medium,-0.046852605
1991,600,AB,medium,-0.060572315
1992,600,AB,medium,-0.032233235
1993,600,AB,medium,-0.092107185
1994,600,AB,medium,0.014620365
1995,600,AB,medium,0.041722225
1996,600,AB,medium,0.105377025
1997,600,AB,medium,0.004688675
1998,600,AB,medium,-0.042326415
1999,600,AB,medium,-0.062143043
2000,600,AB,medium,-0.077528495
2001,600,AB,medium,-0.077406495
2002,600,AB,medium,-0.160849915
2003,600,AB,medium,-0.205541175
2004,600,AB,medium,-0.018305605
2005,600,AB,medium,-0.058846202
2006,600,AB,medium,0.006134925
2007,600,AB,medium,-0.079174355
2008,600,AB,medium,-0.012913965
2009,600,AB,medium,-0.086186835
2010,600,AB,medium,-0.083884415
2011,600,AB,medium,-0.030554855
2012,600,AB,medium,0.235230525
2013,600,AB,medium,0.078165225
2014,600,AB,medium,0.215142325
2015,600,AB,medium,0.073263025
2016,600,AB,medium,-0.049046365
2017,600,AB,medium,0.188358925
2018,600,AB,medium,0.151902825
2019,600,AB,medium,0.176176425
2020,600,AB,medium,0.029894915
2021,600,AB,medium,-0.020690255
2022,600,AB,medium,-0.088287545
1990,609,AB,fine,-0.155423924
1991,609,AB,fine,-0.100445824
1992,609,AB,fine,-0.114968594
1993,609,AB,fine,-0.336835754
1994,609,AB,fine,0.159465346
1995,609,AB,fine,0.006721046
1996,609,AB,fine,-0.283153044
1997,609,AB,fine,-0.146258104
1998,609,AB,fine,-0.039755254
1999,609,AB,fine,-0.083394354
2000,609,AB,fine,-0.081355654
2001,609,AB,fine,-0.478001054
2002,609,AB,fine,-0.316475154
2003,609,AB,fine,-0.563761154
2004,609,AB,fine,0.083205746
2005,609,AB,fine,-0.110232724
2006,609,AB,fine,0.019544346
2007,609,AB,fine,-0.114743644
2008,609,AB,fine,-0.042431954
2009,609,AB,fine,0.241731646
2010,609,AB,fine,-0.065853054
2011,609,AB,fine,0.341817846
2012,609,AB,fine,0.113656446
2013,609,AB,fine,0.126563346
2014,609,AB,fine,0.277264846
2015,609,AB,fine,-0.017763554
2016,609,AB,fine,-0.187857516
2017,609,AB,fine,0.287900046
2018,609,AB,fine,0.157789346
2019,609,AB,fine,0.032791046
2020,609,AB,fine,-0.231435034
2021,609,AB,fine,-0.292206654
2022,609,AB,fine,-0.117825534
1990,610,AB,coarse,-0.024090453
1991,610,AB,coarse,-0.036699753
1992,610,AB,coarse,-0.010741513
1993,610,AB,coarse,-0.068727911
1994,610,AB,coarse,0.020807457
1995,610,AB,coarse,0.024234007
1996,610,AB,coarse,0.046068077
1997,610,AB,coarse,-0.036238913
1998,610,AB,coarse,-0.033450323
1999,610,AB,coarse,-0.033068123
2000,610,AB,coarse,-0.045957653
2001,610,AB,coarse,-0.022513213
2002,610,AB,coarse,-0.07196704
2003,610,AB,coarse,-0.132537123
2004,610,AB,coarse,0.040974477
2005,610,AB,coarse,0.019372437
2006,610,AB,coarse,0.065920177
2007,610,AB,coarse,-0.022684503
2008,610,AB,coarse,0.041946477
2009,610,AB,coarse,-0.049973353
2010,610,AB,coarse,-0.056120763
2011,610,AB,coarse,-0.023511313
2012,610,AB,coarse,0.153895377
2013,610,AB,coarse,0.093700877
2014,610,AB,coarse,0.155801277
2015,610,AB,coarse,0.036255377
2016,610,AB,coarse,-0.047915863
2017,610,AB,coarse,0.116194477
2018,610,AB,coarse,0.113212877
2019,610,AB,coarse,0.110032577
2020,610,AB,coarse,-0.011399263
2021,610,AB,coarse,-0.034432373
2022,610,AB,coarse,-0.061350803
1990,610,AB,fine,-0.081588641
1991,610,AB,fine,-0.104214491
1992,610,AB,fine,-0.043901871
1993,610,AB,fine,-0.176098921
1994,610,AB,fine,0.029343049
1995,610,AB,fine,0.027939549
1996,610,AB,fine,0.072579349
1997,610,AB,fine,-0.115981111
1998,610,AB,fine,-0.102205821
1999,610,AB,fine,-0.099704121
2000,610,AB,fine,-0.127893931
2001,610,AB,fine,-0.073994321
2002,610,AB,fine,-0.186647351
2003,610,AB,fine,-0.317700151
2004,610,AB,fine,0.078081249
2005,610,AB,fine,0.012271249
2006,610,AB,fine,0.112070649
2007,610,AB,fine,-0.093311971
2008,610,AB,fine,0.057441449
2009,610,AB,fine,-0.153513151
2010,610,AB,fine,-0.158926401
2011,610,AB,fine,-0.083050091
2012,610,AB,fine,0.308194649
2013,610,AB,fine,0.151905949
2014,610,AB,fine,0.287972949
2015,610,AB,fine,0.012861349
2016,610,AB,fine,-0.164711841
2017,610,AB,fine,0.212013249
2018,610,AB,fine,0.189557249
2019,610,AB,fine,0.176889049
2020,610,AB,fine,-0.095641141
2021,610,AB,fine,-0.134194768
2022,610,AB,fine,-0.187366091
1990,610,AB,medium,0.023223784
1991,610,AB,medium,0.007772524
1992,610,AB,medium,0.046060801
1993,610,AB,medium,-0.033622666
1994,610,AB,medium,0.093396644
1995,610,AB,medium,0.099052884
1996,610,AB,medium,0.130214394
1997,610,AB,medium,0.015247104
1998,610,AB,medium,0.019936634
1999,610,AB,medium,0.021105954
2000,610,AB,medium,0.003691104
2001,610,AB,medium,0.037095041
2002,610,AB,medium,-0.031796006
2003,610,AB,medium,-0.116324416
2004,610,AB,medium,0.127364224
2005,610,AB,medium,0.096756824
2006,610,AB,medium,0.161552084
2007,610,AB,medium,0.036913275
2008,610,AB,medium,0.127258204
2009,610,AB,medium,-0.001749506
2010,610,AB,medium,-0.010134836
2011,610,AB,medium,0.035760798
2012,610,AB,medium,0.283636484
2013,610,AB,medium,0.198370984
2014,610,AB,medium,0.284290984
2015,610,AB,medium,0.116180434
2016,610,AB,medium,-0.001676106
2017,610,AB,medium,0.227915484
2018,610,AB,medium,0.223043184
2019,610,AB,medium,0.217960884
2020,610,AB,medium,0.04768461
2021,610,AB,medium,0.015751644
2022,610,AB,medium,-0.021443836
1990,611,AB,coarse,-0.05288907
1991,611,AB,coarse,-0.03605764
1992,611,AB,coarse,-0.01162472
1993,611,AB,coarse,-0.07632521
1994,611,AB,coarse,0.00265157
1995,611,AB,coarse,-0.01675511
1996,611,AB,coarse,0.05808461
1997,611,AB,coarse,-0.05859002
1998,611,AB,coarse,-0.05095897
1999,611,AB,coarse,-0.04897476
2000,611,AB,coarse,-0.01736755
2001,611,AB,coarse,0.02639851
2002,611,AB,coarse,-0.06297265
2003,611,AB,coarse,-0.14931213
2004,611,AB,coarse,0.02702421
2005,611,AB,coarse,0.04073631
2006,611,AB,coarse,0.08508371
2007,611,AB,coarse,0.02671081
2008,611,AB,coarse,0.0064742
2009,611,AB,coarse,-0.05073727
2010,611,AB,coarse,-0.06445415
2011,611,AB,coarse,-0.05153416
2012,611,AB,coarse,0.14347771
2013,611,AB,coarse,0.03253181
2014,611,AB,coarse,0.14747731
2015,611,AB,coarse,0.003499
2016,611,AB,coarse,-0.06165684
2017,611,AB,coarse,0.11005011
2018,611,AB,coarse,0.11190031
2019,611,AB,coarse,0.08670681
2020,611,AB,coarse,-0.05354252
2021,611,AB,coarse,-0.07333261
2022,611,AB,coarse,-0.087295119
1990,611,AB,fine,-0.166676225
1991,611,AB,fine,-0.122373245
1992,611,AB,fine,-0.068849975
1993,611,AB,fine,-0.216858695
1994,611,AB,fine,-0.035648075
1995,611,AB,fine,-0.086940075
1996,611,AB,fine,0.078552025
1997,611,AB,fine,-0.191454385
1998,611,AB,fine,-0.165485155
1999,611,AB,fine,-0.159752995
2000,611,AB,fine,-0.089487075
2001,611,AB,fine,0.003815725
2002,611,AB,fine,-0.202344425
2003,611,AB,fine,-0.387541975
2004,611,AB,fine,0.017077225
2005,611,AB,fine,0.030671325
2006,611,AB,fine,0.121183525
2007,611,AB,fine,-0.017784575
2008,611,AB,fine,-0.059492175
2009,611,AB,fine,-0.184054525
2010,611,AB,fine,-0.208034725
2011,611,AB,fine,-0.175054205
2012,611,AB,fine,0.258414925
2013,611,AB,fine,-0.013397375
2014,611,AB,fine,0.244660525
2015,611,AB,fine,-0.088806375
2016,611,AB,fine,-0.222734424
2017,611,AB,fine,0.168063325
2018,611,AB,fine,0.155201325
2019,611,AB,fine,0.092953825
2020,611,AB,fine,-0.21801661
2021,611,AB,fine,-0.245930425
2022,611,AB,fine,-0.269095645
1990,611,AB,medium,-0.093339377
1991,611,AB,medium,-0.070538967
1992,611,AB,medium,-0.037055857
1993,611,AB,medium,-0.128321637
1994,611,AB,medium,-0.018132657
1995,611,AB,medium,-0.045997057
1996,611,AB,medium,0.058159743
1997,611,AB,medium,-0.106122317
1998,611,AB,medium,-0.095785447
1999,611,AB,medium,-0.093291417
2000,611,AB,medium,-0.049277107
2001,611,AB,medium,0.011558943
2002,611,AB,medium,-0.114189597
2003,611,AB,medium,-0.235230937
2004,611,AB,medium,0.011874543
2005,611,AB,medium,0.030318543
2006,611,AB,medium,0.091399943
2007,611,AB,medium,0.008629243
2008,611,AB,medium,-0.020072657
2009,611,AB,medium,-0.100309147
2010,611,AB,medium,-0.119553017
2011,611,AB,medium,-0.101167457
2012,611,AB,medium,0.171612043
2013,611,AB,medium,0.014676743
2014,611,AB,medium,0.174238543
2015,611,AB,medium,-0.028328257
2016,611,AB,medium,-0.119780927
2017,611,AB,medium,0.120016543
2018,611,AB,medium,0.121729443
2019,611,AB,medium,0.085760843
2020,611,AB,medium,-0.110577177
2021,611,AB,medium,-0.13772464
2022,611,AB,medium,-0.156598117
1990,612,AB,fine,-0.081000135
1991,612,AB,fine,-0.082397475
1992,612,AB,fine,0.036584465
1993,612,AB,fine,-0.178903915
1994,612,AB,fine,0.048461765
1995,612,AB,fine,0.008000265
1996,612,AB,fine,0.089328365
1997,612,AB,fine,-0.128147565
1998,612,AB,fine,-0.144440517
1999,612,AB,fine,-0.137623835
2000,612,AB,fine,-0.129951225
2001,612,AB,fine,-0.061007195
2002,612,AB,fine,-0.229538155
2003,612,AB,fine,-0.429684835
2004,612,AB,fine,0.051356965
2005,612,AB,fine,-0.077253095
2006,612,AB,fine,0.038944465
2007,612,AB,fine,-0.150220543
2008,612,AB,fine,0.113897465
2009,612,AB,fine,-0.050324635
2010,612,AB,fine,-0.062019665
2011,612,AB,fine,0.008659765
2012,612,AB,fine,0.457581265
